percentage,low-Choice,median-Choice,high-Choice,low-Entry,median-Entry,high-Entry,low-Exit,median-Exit,high-Exit,low-Region,median-Region,high-Region,low-State,median-State,high-State,low-Statechart,median-Statechart,high-Statechart,low-Transition,median-Transition,high-Transition
0.8,0.16129032258064516,0.22580645161290322,0.27586206896551724,0.0,0.03225806451612903,0.0625,0.0,0.0,0.0,0.09090909090909091,0.12121212121212122,0.1935483870967742,0.27586206896551724,0.3125,0.36363636363636365,0.030303030303030304,0.03225806451612903,0.03333333333333333,0.20588235294117646,0.25806451612903225,0.3103448275862069
0.81,0.15625,0.2222222222222222,0.27586206896551724,0.0,0.03333333333333333,0.06451612903225806,0.0,0.0,0.0,0.0967741935483871,0.125,0.2,0.27586206896551724,0.32142857142857145,0.36666666666666664,0.03125,0.03333333333333333,0.034482758620689655,0.1935483870967742,0.25,0.3
0.82,0.15151515151515152,0.2222222222222222,0.27586206896551724,0.0,0.034482758620689655,0.06666666666666667,0.0,0.0,0.0,0.1,0.13333333333333333,0.20689655172413793,0.28125,0.3225806451612903,0.375,0.03333333333333333,0.034482758620689655,0.037037037037037035,0.18518518518518517,0.2413793103448276,0.2903225806451613
0.83,0.14814814814814814,0.21875,0.27586206896551724,0.0,0.03571428571428571,0.06666666666666667,0.0,0.0,0.0,0.10714285714285714,0.13793103448275862,0.21428571428571427,0.2857142857142857,0.3333333333333333,0.3793103448275862,0.034482758620689655,0.037037037037037035,0.038461538461538464,0.17857142857142858,0.23076923076923078,0.28
0.84,0.14814814814814814,0.21428571428571427,0.27586206896551724,0.0,0.038461538461538464,0.043478260869565216,0.0,0.0,0.0,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.2916666666666667,0.3333333333333333,0.391304347826087,0.037037037037037035,0.038461538461538464,0.041666666666666664,0.16,0.21739130434782608,0.2692307692307692
0.85,0.13043478260869565,0.20833333333333334,0.2727272727272727,0.0,0.04,0.043478260869565216,0.0,0.0,0.0,0.12,0.15384615384615385,0.23076923076923078,0.2916666666666667,0.34615384615384615,0.391304347826087,0.04,0.041666666666666664,0.043478260869565216,0.15384615384615385,0.20833333333333334,0.2608695652173913
0.86,0.13043478260869565,0.20833333333333334,0.2727272727272727,0.0,0.041666666666666664,0.045454545454545456,0.0,0.0,0.0,0.125,0.16,0.24,0.2916666666666667,0.34782608695652173,0.4,0.041666666666666664,0.043478260869565216,0.045454545454545456,0.13636363636363635,0.19047619047619047,0.25
0.87,0.13043478260869565,0.2,0.2727272727272727,0.0,0.041666666666666664,0.047619047619047616,0.0,0.0,0.0,0.13636363636363635,0.17391304347826086,0.25,0.3,0.35,0.4090909090909091,0.045454545454545456,0.047619047619047616,0.05,0.13043478260869565,0.18181818181818182,0.23809523809523808
0.88,0.10526315789473684,0.2,0.2631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.14285714285714285,0.18181818181818182,0.2631578947368421,0.3,0.36363636363636365,0.42105263157894735,0.047619047619047616,0.05,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.2222222222222222
0.89,0.1111111111111111,0.1875,0.2631578947368421,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.15789473684210525,0.19047619047619047,0.2777777777777778,0.3,0.3684210526315789,0.42105263157894735,0.05263157894736842,0.05555555555555555,0.05555555555555555,0.10526315789473684,0.15789473684210525,0.2222222222222222
0.9,0.1111111111111111,0.17647058823529413,0.25,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.16666666666666666,0.2,0.29411764705882354,0.3125,0.375,0.4375,0.05555555555555555,0.058823529411764705,0.0625,0.0625,0.125,0.1875
0.91,0.07142857142857142,0.17647058823529413,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.17647058823529413,0.21428571428571427,0.29411764705882354,0.3125,0.375,0.4375,0.0625,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.1875
0.92,0.07142857142857142,0.15384615384615385,0.23076923076923078,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.06666666666666667,0.07142857142857142,0.07692307692307693,0.07142857142857142,0.08333333333333333,0.15384615384615385
0.93,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.25,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666
0.94,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.2727272727272727,0.36363636363636365,0.3,0.4,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.1,0.0,0.09090909090909091,0.1
0.95,0.0,0.1111111111111111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4444444444444444,0.1,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111
0.96,0.0,0.125,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.2857142857142857,0.375,0.4444444444444444,0.125,0.125,0.14285714285714285,0.0,0.0,0.125
0.97,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.25,0.4,0.4,0.2,0.2,0.25,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
